9164, 8761
1571, 2409
2573, 2868
1995, 8805
2770, 6520
1495, 5498
5689, 9803
2663, 3568
36, 9596
3153, 6279
533, 4286
83, 3576
9141, 6196
8837, 2794
6372, 6759
3434, 9422
7546, 8439
8133, 7191
6188, 2555
8265, 745
1898, 6838
9480, 7101
6054, 4297
8461, 3262
95, 6911
9717, 9011
6699, 1880
4743, 2057
3043, 1478
5845, 6141
4120, 6558
298, 1763
2451, 267
3075, 9973
8874, 9637
3803, 9451
5391, 7896
9423, 9588
7154, 3845
2848, 8863
1687, 4978
5702, 7784
5874, 1054
1473, 3842
3279, 7413
8235, 8941
6558, 1708
5258, 293
1771, 5642
5938, 7175
5612, 932
5078, 7632
5283, 3315
7246, 2659
3859, 8147
5093, 3367
6048, 4411
6842, 1403
767, 7780
9750, 7447
4972, 4679
9085, 5472
6523, 3928
2253, 791
1654, 1657
1300, 5920
5845, 2428
8158, 1242
3531, 1865
7099, 2639
9725, 6792
1711, 7641
5549, 204
5715, 5759
9493, 9149
4954, 795
1280, 9343
1118, 954
5762, 4372
3784, 3839
8855, 7435
9758, 1156
2857, 6099
9430, 4622
4699, 8560
2217, 6139
2978, 4744
8051, 3243
7220, 6459
647, 6537
9544, 6477
8639, 6980
8621, 2802
577, 1198
6887, 7764
2542, 9728
5732, 7220
7492, 9336
4268, 219
6419, 9696
9319, 587
5500, 3788
1656, 3207
3412, 2240
8999, 8635
2345, 7371
3917, 2825
4284, 1604
6328, 5586
1596, 4992
8222, 2686
5604, 6701
255, 5432
4490, 4815
6419, 6776
7560, 3204
8802, 3566
4887, 2325
914, 4856
9895, 6555
7339, 6112
7276, 956
8263, 1221
5731, 7873
9573, 8757
1810, 5765
5260, 3620
5021, 3404
6780, 7659
6772, 5517
1633, 624
2890, 5166
3729, 7245
1152, 8522
1381, 9856
6544, 7970
7412, 2415
8790, 1005
7370, 7429
8280, 429
4823, 5645
3063, 4224
5012, 9978
5693, 8991
6561, 5505
7270, 1319
4778, 1124
2876, 3489
4632, 5036
490, 1344
371, 3538
7218, 3991
9381, 5610
6858, 2580
7258, 6940
8960, 1533
7764, 4832
655, 4614
8730, 9718
4922, 8524
1584, 9951
6245, 5344
8242, 139
5459, 2643
8859, 2176
2233, 651
8866, 1219
1057, 4383
8915, 5559
8140, 6101
3900, 159
6607, 1397
1854, 2401
2958, 314
9411, 6282
8422, 2373
9103, 7752
2931, 1629
3374, 615
6642, 1175
6285, 5019
3249, 3197
7701, 4679
5731, 5454
2130, 392
5743, 4179
9315, 7346
1128, 3689
5706, 149
5240, 9408
370, 5546
725, 9023
1376, 2704
9557, 3809
6817, 4349
6462, 2352
2051, 6131
4630, 2348
1281, 370
569, 1224
998, 8899
121, 2146
9827, 2568
6352, 9661
283, 9422
4673, 4877
4011, 7036
2988, 2830
567, 7243
6592, 9361
8720, 8465
7818, 947
3553, 9691
1548, 7916
5097, 7399
9785, 593
6835, 4027
2365, 2343
2512, 2006
4634, 9205
2087, 785
2253, 4068
1795, 7842
6942, 5174
3450, 7021
6710, 3920
7597, 5526
4203, 6789
1755, 1751
2567, 2416
5233, 7242
1927, 573
3436, 405
8767, 5749
2047, 7616
5995, 1605
752, 4851
7792, 6314
6972, 4464
6256, 7866
3019, 5818
6348, 2914
7198, 1681
7461, 9864
8645, 1755
4011, 156
5453, 2417
230, 3632
6406, 2163
3059, 5489
3043, 6089
7254, 3088
9931, 9879
5342, 9826
412, 1003
6870, 8064
5455, 4503
1383, 2460
8950, 6421
107, 4081
8882, 2428
6492, 6389
9794, 4046
283, 8270
5781, 8299
7341, 6861
3601, 4934
4751, 8668
7996, 3249
5467, 7680
9191, 8919
7315, 8267
6698, 4662
6873, 273
186, 5912
1201, 4340
5831, 4700
9198, 5646
2739, 278
9401, 2074
7549, 6575
8801, 7360
3531, 1146
5180, 3483
6614, 4165
3355, 2137
5567, 4904
8139, 2286
5184, 4525
4456, 7605
6061, 9692
2188, 9557
6376, 3713
8229, 8379
1380, 5356
8725, 5178
354, 3205
1475, 3212
9207, 3354
127, 5731
3615, 6711
5538, 8992
1434, 1265
4835, 9951
5268, 9679
5686, 8493
8195, 1077
2768, 5351
937, 9726
7157, 7601
7737, 6837
9858, 2544
967, 4592
4743, 4149
4024, 2090
6844, 9094
201, 9548
6100, 266
7611, 4423
6351, 7776
9387, 1360
9385, 8269
9712, 4456
4848, 7280
7806, 8471
1635, 9364
9543, 1701
2341, 1249
9665, 6741
5921, 111
9955, 3406
2728, 3113
569, 4070
3381, 2330
6039, 4157
2514, 9318
3737, 5076
7636, 2087
8761, 1689
2880, 4547
9034, 3584
2705, 5942
6593, 7775
3906, 3890
1540, 374
7829, 2527
1194, 2505
2374, 3056
4930, 3931
9818, 6964
4928, 7193
8801, 5141
1746, 448
9434, 7185
3153, 4716
518, 3443
8754, 3886
1332, 30
972, 6888
3324, 7797
2180, 5480
4919, 5769
7012, 5312
9291, 6783
474, 8302
1205, 557
3164, 8957
5551, 5986
2826, 5030
3937, 687
2412, 7956
5411, 326
4938, 9219
688, 4589
2026, 500
8743, 1327
1300, 3456
9915, 8591
2098, 2630
187, 7594
8435, 7443
3819, 6232
5774, 9549
3585, 5678
8100, 172
2172, 8436
942, 7861
8573, 3374
3590, 2901
2490, 8057
1569, 8950
5096, 1492
617, 3137
8070, 8456
3545, 6960
2025, 1237
866, 4846
6369, 2362
7019, 718
5210, 896
4117, 6389
4830, 7492
5084, 9685
6344, 5776
9081, 5431
6500, 6149
7348, 6835
4162, 3127
6023, 911
42, 7717
4254, 2722
5433, 7955
1755, 1556
6969, 3878
774, 2452
8799, 8651
5297, 4421
285, 2356
9401, 3030
8808, 5808
2328, 2109
1380, 5494
3224, 7407
7355, 5758
2242, 942
2524, 1756
8500, 2783
3456, 8826
8785, 9895
616, 3744
7587, 8690
5235, 7235
8956, 4864
6796, 2279
3209, 3805
4463, 2930
5239, 6507
9516, 3743
4912, 3101
340, 9292
1790, 8658
2896, 8033
1232, 1101
4898, 5244
2970, 3837
9667, 4397
3750, 1022
5227, 2059
3657, 9835
6959, 4882
9985, 9549
8516, 8074
9226, 5957
9681, 7045
2304, 6034
2963, 9300
1822, 8000
3387, 8966
6693, 3549
3954, 4463
8104, 8777
5756, 1233
5028, 9481
6474, 361
3661, 9560
7033, 4504
7012, 6443
1193, 3468
9173, 2895
2728, 1163
9244, 8274
188, 4652
4343, 5450
3855, 8450
4551, 6630
4436, 2997
8096, 7135
5801, 2414
2528, 522
1013, 6335
5884, 7485
7696, 3341
2502, 2651
6850, 6780
6875, 6462
515, 3733
5416, 2896
6578, 2966
2669, 8902
1378, 6646
2522, 714
8398, 3123
2230, 5123
3772, 8842
8638, 3027
6879, 3251
5658, 1933
1559, 3542
7419, 4976
7700, 205
3585, 5365
9768, 9224
4617, 7649
8026, 8423
9236, 471
3862, 4904
7442, 349
2993, 8317
6541, 2505
8443, 2329
2403, 1369
4413, 1527
4059, 3708
9282, 1270
9368, 3743
1026, 229
3915, 1944
922, 3959
4322, 9401
1607, 3747
607, 4145
4112, 1660
2836, 8037
8228, 9079
426, 9190
6088, 4878
1313, 7583
4307, 8256
3218, 2958
2453, 1730
4832, 8284
5617, 2327
3181, 9259
1900, 455
7176, 4715
1870, 8191
6659, 7384
6165, 6564
2227, 3428
2808, 5685
178, 4685
5385, 637
7006, 7754
1108, 7282
3076, 5495
1540, 6973
5239, 6058
9797, 3638
3658, 1266
8772, 1691
814, 4044
9714, 636
484, 7681
2887, 6551
7060, 3167
884, 7931
3286, 4385
3745, 1659
5742, 3870
3877, 721
4357, 5804
4131, 2908
562, 622
5969, 3287
3207, 8721
4036, 2807
6216, 2047
3112, 5873
4358, 3758
3148, 8358
4954, 1561
3370, 4381
3325, 8728
3011, 107
9011, 5422
6073, 97
2169, 7615
950, 4625
7556, 4044
2298, 4318
8216, 2637
1666, 1104
1562, 5993
2307, 4225
5485, 2805
2135, 2055
5400, 8375
6382, 9550
2761, 117
1189, 1441
7987, 4591
3412, 6213
4755, 7526
4177, 4451
3777, 7351
4419, 6927
2689, 4536
8145, 9689
9080, 414
1448, 6240
2396, 2345
3003, 8190
5541, 9213
4389, 3300
1888, 3661
10, 5810
8226, 9413
6363, 3235
8408, 3476
3289, 5603
2589, 4484
1584, 5070
7062, 4136
8373, 9431
2119, 2418
9163, 1553
1944, 7070
8030, 7006
9042, 6670
3986, 49
2980, 5554
8278, 5138
914, 7699
5330, 2318
7532, 6269
3328, 8583
5709, 631
2023, 7199
7626, 1120
8385, 6445
1434, 3384
7327, 106
6133, 5976
1091, 6699
2357, 3135
4282, 5611
9625, 9050
6716, 8291
601, 2718
4812, 4041
1811, 8661
9883, 5059
6868, 419
6249, 3894
274, 5284
4011, 4240
3590, 5781
7144, 3885
2247, 8923
5181, 7258
4769, 5299
8849, 6548
6693, 1591
1298, 5596
3242, 4090
382, 4041
2993, 8433
830, 9882
6534, 2381
3245, 5159
4978, 2537
806, 6802
4925, 7308
5995, 6560
1873, 4316
5730, 8062
8779, 6672
5914, 1745
6410, 6015
7947, 6014
8025, 9498
3691, 7443
3369, 1731
4909, 4128
8695, 4089
2004, 1909
8926, 2097
7094, 9050
2101, 4754
2540, 6213
521, 9981
8005, 1883
4149, 2744
4969, 8262
4269, 85
443, 1791
9387, 8099
1240, 6489
7520, 401
4365, 2874
2348, 5450
293, 2406
9577, 6722
1247, 5641
9282, 4107
6238, 9745
7073, 6932
4090, 8054
3237, 5919
1363, 5879
7266, 7390
5926, 1299
7395, 8265
2937, 2384
1162, 3230
8880, 5627
5048, 5381
5250, 5836
1913, 4127
3701, 2437
2710, 3339
2421, 9432
5598, 1732
6532, 8514
7278, 3098
9196, 2152
1965, 9404
4544, 1100
7509, 1615
1712, 7628
1499, 1182
5467, 4199
7520, 2046
255, 8013
8176, 4268
4156, 4562
9095, 3077
8134, 2910
9699, 929
7097, 3844
2069, 5853
4087, 4397
9617, 7844
2237, 8113
5877, 5978
3876, 7153
3735, 5605
4115, 5251
326, 6600
8241, 1387
7346, 4989
9048, 9939
696, 4542
7045, 3559
2998, 2207
6780, 415
7437, 3132
5065, 9482
2740, 75
7537, 3555
6712, 9102
4983, 9955
5441, 8663
7626, 2851
5248, 6728
315, 2843
8053, 822
7725, 3772
3149, 905
1733, 3367
2025, 5843
3505, 232
9626, 202
1861, 6898
6984, 340
7984, 5368
8977, 4942
1981, 6693
5326, 9449
2758, 169
8721, 7329
3538, 2033
5675, 5691
1727, 514
4587, 3083
5739, 1729
5249, 3695
7564, 7298
6656, 252
6736, 2347
5409, 1219
8670, 9588
8676, 9887
3579, 9677
674, 1373
9881, 4155
2686, 4777
7658, 1137
1130, 7697
882, 1240
2085, 3544
1226, 2955
5458, 7689
2033, 9505
9300, 1158
765, 5543
3461, 7260
9455, 2889
4102, 1428
6885, 3405
8369, 6185
7721, 5565
8442, 5489
5590, 5167
2900, 8875
9802, 274
9279, 4547
9239, 1591
3807, 4884
8100, 7866
5849, 1387
193, 6651
4582, 8019
8087, 7870
330, 8659
7678, 203
3646, 5616
2152, 3730
3321, 8896
9210, 6527
749, 5149
1195, 3701
5086, 4401
8149, 5643
9805, 1092
7257, 8560
7219, 6480
2655, 9772
1001, 1389
8219, 2884
4916, 8862
2490, 6281
4190, 1542
764, 4110
4959, 4024
6060, 6341
5515, 315
3226, 1589
8997, 7206
233, 7481
7553, 3917
5700, 568
6662, 3720
764, 3164
690, 3628
5213, 5825
7304, 4985
2431, 1260
4789, 9056
8903, 7750
5681, 5758
8781, 980
4912, 2105
9097, 3988
3832, 6149
87, 8054
8044, 4212
9113, 580
6983, 6568
7323, 5584
7605, 9686
5906, 3145
6731, 6505
8814, 9881
1799, 64
5135, 7165
4354, 9317
7235, 9954
6497, 4043
3517, 521
475, 8403
2930, 5398
8421, 5195
9788, 3499
8025, 8100
6145, 6780
2693, 3870
3454, 1999
1136, 2930
669, 690
3703, 3324
5351, 5080
8486, 2643
7810, 5345
6642, 3974
1258, 3861
1955, 2628
2990, 2541
9294, 7288
4130, 3039
4240, 5151
9090, 9380
8184, 2568
6134, 7639
7275, 824
2032, 7996
5003, 8646
66, 3242
3793, 521
1885, 5318
3831, 4732
7189, 462
450, 8203
832, 2543
2541, 3310
1421, 8740
7121, 9711
337, 5883
1696, 9208
1228, 8389
5489, 9694
3946, 5258
8085, 8484
9302, 1255
4824, 398
7849, 1878
1747, 547
6640, 6807
3519, 7885
7116, 3056
4468, 2097
7698, 8494
1359, 8181
9842, 4471
1874, 3971
9221, 7886
2021, 9641
8144, 5394
6666, 41
9830, 1972
7646, 9796
9433, 8227
5611, 6526
9008, 3157
6075, 4894
8133, 468
4983, 3429
3589, 5842
2222, 8840
2954, 5195
7361, 5739
3078, 4646
3291, 8812
8005, 5223
3437, 1113
5541, 6900
4535, 4608
7730, 8498
3843, 225
8042, 8107
4300, 2609
5759, 174
7420, 5022
8075, 4420
3010, 2698
4749, 4986
4722, 5158
5121, 6320
4071, 732
3086, 5069
2116, 2809
5465, 8044
9784, 757
344, 3431
9455, 6304
6304, 6990
3413, 3163
3903, 900
6373, 2592
806, 4471
7376, 6080
2286, 1418
7818, 9927
764, 4928
3022, 6973
5519, 7911
993, 4235
6789, 831
3860, 4024
8813, 7606
1107, 560
9976, 9457
8442, 9584
8425, 4200
6071, 9280
8587, 7583
8075, 4845
2530, 3261
1531, 8498
1721, 8539
7667, 4162
2683, 6394
4409, 7589
1069, 9697
5983, 541
6824, 3442
3074, 9747
2292, 648
6848, 4131
8016, 1664
6758, 6385
4879, 7824
8823, 326
76, 8040
1545, 5067
6078, 3924
9434, 7281
9862, 2219
6672, 2634
2613, 3943
2349, 9911
4795, 401
3121, 6191
7450, 4504
7914, 4649
1385, 2830
7142, 1575
7108, 1231
3401, 9615
1233, 975
9418, 1206
2301, 6607
9895, 4587
2821, 6908
4025, 2398
8289, 9892
883, 9131
1738, 9189
100, 1015
3964, 3236
6700, 6294
2567, 1623
1211, 5702
3488, 9808
1508, 9451
5460, 7270
6400, 6904
8348, 1889
8959, 6951
1435, 2258
1642, 1909
4917, 6845
2580, 9005
9722, 6580
4047, 3919
7552, 8945
5578, 3037
6319, 2559
984, 7090
4677, 9414
6588, 4335
8442, 3905
9728, 5539
2958, 2318
9669, 2583
7582, 7697
9605, 3555
5381, 4869
6676, 6896
5727, 8880
6005, 6987
889, 9762
4105, 9139
4212, 186
3762, 9839
6969, 3925
5557, 7423
2518, 3012
2382, 1917
7318, 9784
2254, 7807
2319, 5437
5807, 5613
9621, 4624
9704, 4681
6924, 4127
6699, 4224
5466, 587
940, 2155
2699, 3580
6253, 7026
7614, 2338
9812, 2942
5229, 5699
6126, 8825
4586, 7717
9372, 3365
4756, 1594
4060, 4565
4345, 9843
1891, 5740
7941, 1299
7637, 4176
8569, 369
6807, 3211
2823, 8665
2124, 3198
2362, 4976
1788, 5857
5090, 1921
7075, 1115
3293, 8841
4133, 6747
9953, 636
1135, 1537
9381, 897
281, 5388
7904, 3537
247, 49
3289, 327
5039, 7044
3661, 7477
7509, 2711
6207, 7107
785, 1292
3722, 5396
6434, 7368
6722, 199
7548, 7238
6873, 9446
4301, 5220
45, 4799
2846, 4814
3102, 4733
965, 2086
1774, 4946
2215, 6493
5649, 7011
2506, 193
8243, 1664
7304, 9314
8857, 910
7407, 146
8191, 227
7942, 761
785, 942
6026, 5266
4389, 7104
1895, 342
9445, 4843
8002, 5555
6107, 1333
3555, 4984
7510, 425
1712, 1312
8649, 314
9220, 6904
3698, 325
1742, 1007
2167, 7554
5078, 8249
5708, 7430
1066, 5951
8226, 249
8727, 2551
5001, 4799
7843, 5596
6070, 4053
7719, 762
5088, 7001
1562, 8376
7076, 7286
1065, 3266
8921, 27
2451, 5857
3054, 87
6368, 3818
367, 7172
6001, 992
5974, 7437
978, 9782
7037, 2844
8700, 6725
8994, 1844
7992, 4534
2708, 824
9406, 7181
6010, 6951
8795, 5155
9267, 6261
7233, 606
3592, 4887
7800, 7407
5133, 1498
6818, 8759
102, 6608
4044, 5143
1734, 6952
9233, 9203
2979, 7241
6521, 3442
7382, 5387
3982, 6932
926, 5106
6719, 8384
2772, 1783
9709, 9049
2681, 1029
3171, 8173
8827, 6077
2466, 5946
6518, 903
2490, 8845
5688, 421
1525, 8296
317, 2533
6014, 2911
8377, 3380
7631, 1280
3540, 5769
4504, 5437
7295, 4981
2299, 9974
932, 8789
6403, 9511
7452, 4625
2805, 9740
4907, 2725
3647, 3101
1029, 8969
7438, 1226
3332, 7694
6123, 6724
8561, 6072
3557, 7973
1040, 4515
5402, 5869
9688, 2211
8798, 1098
6719, 5340
6639, 3075
1845, 282
767, 3041
4887, 7134
4976, 9643
9636, 9238
1102, 2540
4204, 7480
4581, 9555
7587, 4091
5636, 1511
6517, 5425
1849, 3637
5908, 7061
1308, 2343
1581, 7837
7224, 3603
5369, 4972
3380, 7245
9951, 2487
655, 5210
7, 2449
202, 6226
7897, 4950
4095, 3953
8611, 6977
3407, 8746
3625, 7290
1338, 9912
2823, 7423
3207, 8531
5314, 1005
9492, 3435
1597, 6427
4423, 1717
7224, 7571
6658, 4255
8642, 2175
7045, 2608
9327, 2412
9278, 2625
7796, 9677
8667, 3155
8783, 1663
608, 1067
3796, 8548
1892, 6001
5955, 9535
9366, 9857
5557, 1307
3933, 8123
1348, 8823
2348, 9613
5978, 1714
2069, 5627
7970, 6895
276, 6920
1003, 4037
1708, 9220
9371, 9222
6464, 6610
5840, 9322
5799, 3237
1074, 4039
9698, 7526
5908, 5167
3114, 7813
6905, 2150
1378, 3097
467, 319
9836, 4901
5894, 3042
1975, 3450
8667, 3580
3750, 2787
1361, 2578
2204, 8769
4190, 9235
8483, 6243
452, 6282
973, 4561
6094, 5693
9745, 3109
1305, 9429
871, 8647
1680, 6186
2063, 9124
4175, 665
715, 3130
569, 4357
4556, 2467
5637, 1848
7850, 9195
3171, 1156
2398, 3455
1005, 5387
3961, 4772
8312, 9255
4280, 8945
1754, 5959
1919, 1627
3445, 54
2193, 3291
9905, 5945
7522, 3901
5272, 6261
708, 536
107, 3979
701, 8261
579, 3858
1482, 6350
1201, 5903
4525, 1540
2806, 6146
5745, 3949
3502, 8000
4590, 6344
6007, 4761
8760, 9022
769, 8230
9810, 5863
7565, 1217
816, 2310
6855, 4016
9562, 8770
3072, 1407
4524, 8514
3140, 2377
5770, 2565
4443, 9955
2801, 795
5819, 6805
6953, 3235
2682, 9046
4070, 5201
4673, 8722
1342, 1851
7740, 7499
5173, 5825
621, 1882
2947, 4024
8737, 2192
3560, 545
603, 9437
5878, 1658
2044, 9388
5420, 5200
8436, 8137
1443, 5087
5665, 6368
8848, 3465
7078, 8292
666, 9614
8184, 7160
6806, 942
5842, 7325
5551, 3128
5112, 9401
3041, 4350
4760, 144
5300, 2232
268, 9650
7253, 2417
6524, 8289
3360, 5889
9857, 2444
8554, 360
3252, 4589
651, 7540
8037, 8636
6969, 4160
5960, 3342
7743, 7833
4393, 7486
7820, 3149
4784, 4437
3144, 658
8032, 1673
514, 5889
2505, 992
4004, 6701
4077, 8863
8488, 4356
8224, 4515
2708, 1984
568, 9883
5680, 1098
484, 4928
632, 3901
8697, 3730
4477, 6418
4487, 8561
9286, 6733
1243, 5493
4117, 5299
1918, 954
2292, 2391
1242, 2587
1389, 4112
5436, 5177
9417, 1799
8741, 3865
352, 1986
8778, 5368
6863, 4953
6140, 1211
2408, 7826
7378, 935
7555, 2253
1122, 1481
819, 2190
5182, 6404
7363, 7282
8507, 3301
3822, 3359
8381, 2900
5614, 6349
7967, 9977
8525, 7387
6063, 1497
615, 7200
5093, 8748
6497, 8927
9635, 891
5458, 4806
8728, 2075
6671, 4147
1535, 1777
4261, 1538
5685, 5953
9647, 1640
4712, 8839
3160, 597
5290, 7953
6922, 4362
7221, 2039
9701, 2999
2088, 5896
8603, 7743
7856, 4674
5112, 8731
4130, 7710
1231, 2791
1684, 5078
9663, 9293
2555, 8179
4980, 7052
1439, 9127
2410, 2868
219, 9460
29, 3809
5521, 5735
8748, 4354
7770, 8453
3339, 389
9179, 6192
583, 1425
2723, 3253
213, 9519
8993, 2550
6084, 9269
1746, 4815
4833, 3104
8024, 9735
200, 8734
9286, 3941
7688, 6230
8072, 6188
704, 1716
4735, 885
3605, 8405
5370, 439
4677, 8571
7008, 9590
5126, 6925
202, 9781
9912, 1743
8750, 121
4761, 6633
7973, 3163
6167, 3926
8734, 7689
8704, 8796
9964, 5691
8613, 5314
6250, 1165
9469, 4675
9279, 8029
3078, 2830
8349, 8403
1830, 8679
6563, 248
495, 702
6562, 6020
673, 634
9964, 5256
8410, 1617
9864, 3509
2392, 6374
3394, 8343
6655, 8256
4848, 3345
1398, 5043
7968, 8870
8748, 7934
